model_version,control_model_version,challenger_model_version,ensemble_status,player_id,player_code,web_name,team_id,team_name,position,price,bonus_transition_multiplier,component_expected_minutes_next_1,component_expected_minutes_next_3,component_expected_minutes_next_5,component_expected_minutes_next_6,component_expected_points_next_1,component_expected_points_next_3,component_expected_points_next_5,component_expected_points_next_6,component_points_p10_next_1,component_points_p10_next_3,component_points_p10_next_5,component_points_p10_next_6,component_points_p50_next_1,component_points_p50_next_3,component_points_p50_next_5,component_points_p50_next_6,component_points_p90_next_1,component_points_p90_next_3,component_points_p90_next_5,component_points_p90_next_6,component_probability_10_plus_next_1,component_probability_10_plus_next_3,component_probability_10_plus_next_5,component_probability_10_plus_next_6,component_probability_15_plus_next_1,component_probability_15_plus_next_3,component_probability_15_plus_next_5,component_probability_15_plus_next_6,control_expected_points_next_1,control_expected_points_next_3,control_expected_points_next_5,control_expected_points_next_6,control_points_p10_next_1,control_points_p10_next_3,control_points_p10_next_5,control_points_p10_next_6,control_points_p50_next_1,control_points_p50_next_3,control_points_p50_next_5,control_points_p50_next_6,control_points_p90_next_1,control_points_p90_next_3,control_points_p90_next_5,control_points_p90_next_6,current_season_fixture_count,ensemble_point_weight,ensemble_probability_10_plus_weight,ensemble_probability_15_plus_weight,ensemble_probability_6_plus_weight,expected_minutes_next_1,expected_minutes_next_3,expected_minutes_next_5,expected_minutes_next_6,expected_points_next_1,expected_points_next_3,expected_points_next_5,expected_points_next_6,points_p10_next_1,points_p10_next_3,points_p10_next_5,points_p10_next_6,points_p50_next_1,points_p50_next_3,points_p50_next_5,points_p50_next_6,points_p90_next_1,points_p90_next_3,points_p90_next_5,points_p90_next_6,previous_season,previous_season_minutes,probability_10_plus_next_1,probability_10_plus_next_3,probability_10_plus_next_5,probability_10_plus_next_6,probability_15_plus_next_1,probability_15_plus_next_3,probability_15_plus_next_5,probability_15_plus_next_6,probability_3_or_fewer_next_1,probability_3_or_fewer_next_3,probability_3_or_fewer_next_5,probability_3_or_fewer_next_6,probability_6_plus_next_1,probability_6_plus_next_3,probability_6_plus_next_5,probability_6_plus_next_6,projection_evidence_source,qualitative_points_delta_next_1,qualitative_points_delta_next_3,qualitative_points_delta_next_5,qualitative_points_delta_next_6,quantitative_expected_points_next_1,quantitative_expected_points_next_3,quantitative_expected_points_next_5,quantitative_expected_points_next_6,scoring_rules_version,value_next_1,value_next_3,value_next_5,value_next_6
player-sim-2.0,player-sim-2.0,player-sim-3.0-candidate,holdout_rejected,409,590039,Mukasa,15,Man City,Midfielder,4.5,1.0188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025/26,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,current_and_previous_season,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fpl-2026-27,0.0,0.0,0.0,0.0
player-sim-2.0,player-sim-2.0,player-sim-3.0-candidate,holdout_rejected,410,649208,Monga,15,Man City,Midfielder,4.9,1.0188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024/25,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,current_and_previous_season,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fpl-2026-27,0.0,0.0,0.0,0.0
player-sim-2.0,player-sim-2.0,player-sim-3.0-candidate,holdout_rejected,411,223094,Haaland,15,Man City,Forward,15.6,1.015,66.83,201.45,334.38,400.65,4.743,15.22,25.935,31.912,0,5.0,13.0,17.0,3.0,14.0,24.0,30.0,12.0,27.0,42.0,50.0,0.1317,0.73,0.9567,0.9867,0.0533,0.4817,0.855,0.9417,5.817,18.672,31.935,38.578,2,11,21,27,5,18,31,38,11,27,43,50,5,0.0,0.0,0.0,0.0,87.53,262.05,436.03,523.23,5.817,18.672,31.935,38.578,2.0,11.0,21.0,27.0,5.0,18.0,31.0,38.0,11.0,27.0,43.0,50.0,2025/26,2953.0,0.135,0.9583,1.0,1.0,0.0333,0.72,0.995,1.0,0.3317,0.0,0.0,0.0,0.4733,0.9983,1.0,1.0,current_and_previous_season,0.0,0.0,0.0,0.0,5.817,18.672,31.935,38.578,fpl-2026-27,0.3729,1.1969,2.0471,2.473
player-sim-2.0,player-sim-2.0,player-sim-3.0-candidate,holdout_rejected,481,215379,Anderson,15,Man City,Midfielder,6.3,1.0188,62.96,193.84,322.45,388.97,2.873,8.803,14.925,18.098,0,4.0,9.0,11.0,3.0,9.0,15.0,18.0,6.0,14.0,21.0,25.0,0.0117,0.405,0.8633,0.9533,0.0017,0.0733,0.5167,0.7283,3.877,11.648,19.608,23.667,2,8,14,18,4,11,19,23,7,16,26,31,5,0.0,0.0,0.0,0.0,85.04,254.11,423.47,508.53,3.877,11.648,19.608,23.667,2.0,8.0,14.0,18.0,4.0,11.0,19.0,23.0,7.0,16.0,26.0,31.0,2025/26,3332.0,0.0183,0.6933,0.9983,1.0,0.0,0.19,0.8667,0.9833,0.4483,0.0,0.0,0.0,0.15,0.9867,1.0,1.0,current_and_previous_season,0.0,0.0,0.0,0.0,3.877,11.648,19.608,23.667,fpl-2026-27,0.6153,1.849,3.1124,3.7566
player-sim-2.0,player-sim-2.0,player-sim-3.0-candidate,holdout_rejected,587,106921,Rulli,15,Man City,Goalkeeper,5.0,1.03,5.94,18.98,31.23,37.28,0.228,0.832,1.315,1.602,0,0,0,0,0,0,0,0,0,3.0,6.0,6.0,0.0,0.0067,0.0167,0.0217,0.0,0.0,0.0017,0.0017,0.158,0.335,0.605,0.737,0,0,0,0,0,0,0,0,0,0,2,3,5,0.0,0.0,0.0,0.0,3.1,7.85,13.62,16.2,0.158,0.335,0.605,0.737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,,0.0,0.0,0.0017,0.0017,0.0017,0.0,0.0,0.0,0.0,0.9817,0.9667,0.935,0.915,0.015,0.0217,0.045,0.0567,current_season,0.0,0.0,0.0,0.0,0.158,0.335,0.605,0.737,fpl-2026-27,0.0317,0.067,0.121,0.1473
player-sim-2.0,player-sim-2.0,player-sim-3.0-candidate,holdout_rejected,616,637238,Bouaddi,15,Man City,Midfielder,5.5,1.025,14.01,40.65,66.89,80.68,0.692,2.12,3.61,4.355,0,0,1.0,1.0,0,2.0,3.0,4.0,2.0,4.0,7.0,8.0,0.0,0.0083,0.0367,0.0583,0.0,0.0,0.0067,0.01,0.625,2.065,3.448,4.16,0,0,1,1,0,2,3,4,2,4,6,7,4,0.0,0.0,0.0,0.0,12.17,37.2,62.51,75.54,0.625,2.065,3.448,4.16,0.0,0.0,1.0,1.0,0.0,2.0,3.0,4.0,2.0,4.0,6.0,7.0,,0.0,0.0,0.0033,0.0367,0.0467,0.0,0.0,0.005,0.0067,0.9767,0.8367,0.6033,0.4767,0.01,0.0667,0.16,0.2567,current_season,0.0,0.0,0.0,0.0,0.625,2.065,3.448,4.16,fpl-2026-27,0.1136,0.3755,0.627,0.7564
player-sim-2.0,player-sim-2.0,player-sim-3.0-candidate,holdout_rejected,621,616288,McAidoo,15,Man City,Midfielder,4.5,1.025,13.14,39.55,64.41,75.32,0.742,2.29,3.803,4.49,0,0,1.0,2.0,1.0,2.0,3.0,4.0,2.0,5.0,7.0,8.0,0.0,0.0167,0.0467,0.07,0.0,0.0017,0.0067,0.0083,0.527,1.543,2.665,3.205,0,0,1,1,0,1,2,3,1,3,5,6,4,0.0,0.0,0.0,0.0,11.32,32.66,54.39,65.16,0.527,1.543,2.665,3.205,0.0,0.0,1.0,1.0,0.0,1.0,2.0,3.0,1.0,3.0,5.0,6.0,2025/26,0.0,0.0,0.0,0.0083,0.0183,0.0,0.0,0.0,0.0017,0.9833,0.9417,0.7683,0.6633,0.0067,0.03,0.075,0.11,current_season,0.0,0.0,0.0,0.0,0.527,1.543,2.665,3.205,fpl-2026-27,0.117,0.343,0.5922,0.7122
player-sim-2.0,player-sim-2.0,player-sim-3.0-candidate,holdout_rejected,622,554054,Braithwaite,15,Man City,Defender,4.0,1.0,10.82,32.35,56.94,69.48,0.508,1.645,2.842,3.46,0,0,0.0,0,0,1.0,2.0,2.0,1.0,5.0,8.0,8.0,0.0,0.0133,0.0467,0.0683,0.0,0.0017,0.0067,0.0133,0.475,1.537,2.458,2.948,0,0,0,0,0,1,1,2,1,5,7,8,4,0.0,0.0,0.0,0.0,10.49,32.18,52.82,63.27,0.475,1.537,2.458,2.948,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,5.0,7.0,8.0,,0.0,0.0,0.0133,0.0317,0.05,0.0,0.0,0.0,0.0,0.9667,0.865,0.7717,0.7233,0.02,0.0867,0.155,0.1917,current_season,0.0,0.0,0.0,0.0,0.475,1.537,2.458,2.948,fpl-2026-27,0.1187,0.3842,0.6146,0.7371
player-sim-2.0,player-sim-2.0,player-sim-3.0-candidate,holdout_rejected,628,624777,Allan,15,Man City,Midfielder,6.0,1.0312,10.13,29.98,49.92,59.37,0.408,1.24,2.04,2.452,0,0,0,0,0,0,1.0,2.0,2.0,4.0,5.0,7.0,0.0017,0.0083,0.0183,0.0283,0.0,0.0,0.0017,0.0033,0.427,1.488,2.647,3.122,0,0,0,0,0,1,2,2,2,4,7,7,3,0.0,0.0,0.0,0.0,13.0,39.71,69.44,82.54,0.427,1.488,2.647,3.122,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,4.0,7.0,7.0,,0.0,0.0017,0.01,0.0267,0.0417,0.0,0.0033,0.0067,0.01,0.9833,0.8717,0.7083,0.6317,0.0083,0.0517,0.1267,0.165,current_season,0.0,0.0,0.0,0.0,0.427,1.488,2.647,3.122,fpl-2026-27,0.0711,0.2481,0.4411,0.5203
player-sim-2.0,player-sim-2.0,player-sim-3.0-candidate,holdout_rejected,653,595480,Samba,15,Man City,Midfielder,4.5,1.0312,10.68,29.31,53.11,61.76,0.413,1.152,2.06,2.422,0,0,0,0,0,0,1.0,2.0,2.0,3.0,5.0,6.0,0.0,0.005,0.0167,0.025,0.0,0.0,0.0,0.0017,0.475,1.687,2.84,3.398,0,0,0,0,0,1,2,3,2,5,7,8,3,0.0,0.0,0.0,0.0,13.6,45.1,73.53,88.38,0.475,1.687,2.84,3.398,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,2.0,5.0,7.0,8.0,,0.0,0.0,0.015,0.0433,0.07,0.0,0.0,0.0,0.0033,0.9767,0.8433,0.6967,0.6167,0.015,0.0783,0.1583,0.2017,current_season,0.0,0.0,0.0,0.0,0.475,1.687,2.84,3.398,fpl-2026-27,0.1056,0.3748,0.6311,0.7552
player-sim-2.0,player-sim-2.0,player-sim-3.0-candidate,holdout_rejected,43,166989,Tielemans,16,Man Utd,Midfielder,5.8,1.0188,63.11,189.98,321.42,385.56,2.79,8.305,13.962,16.65,0,4.0,8.0,10.0,2.0,8.0,13.0,16.0,6.0,14.0,21.0,25.0,0.02,0.34,0.8,0.9083,0.0,0.0867,0.42,0.6233,3.297,9.69,15.952,19.018,2,6,11,13,3,9,15,18,6,14,22,26,5,0.0,0.0,0.0,0.0,74.75,226.08,376.84,452.48,3.297,9.69,15.952,19.018,2.0,6.0,11.0,13.0,3.0,9.0,15.0,18.0,6.0,14.0,22.0,26.0,2025/26,1857.0,0.0217,0.4317,0.9633,0.9967,0.0017,0.1,0.5583,0.8083,0.69,0.0033,0.0,0.0,0.115,0.925,1.0,1.0,current_and_previous_season,0.0,0.0,0.0,0.0,3.297,9.69,15.952,19.018,fpl-2026-27,0.5684,1.6707,2.7503,3.279
player-sim-2.0,player-sim-2.0,player-sim-3.0-candidate,holdout_rejected,131,535301,Baleba,16,Man Utd,Midfielder,4.9,1.0188,7.38,20.56,35.45,43.67,0.282,0.813,1.372,1.64,0,0,0,0,0,0,0,1.0,1.0,3.0,4.0,4.0,0.0,0.0033,0.01,0.01,0.0,0.0,0.0,0.0,0.33,0.908,1.542,1.848,0,0,0,0,0,0,0,1,2,3,4,5,5,0.0,0.0,0.0,0.0,8.27,22.08,38.52,46.6,0.33,0.908,1.542,1.848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,2025/26,1646.0,0.0,0.005,0.0133,0.0133,0.0,0.0,0.0,0.0,0.98,0.9367,0.855,0.8067,0.0083,0.0267,0.065,0.0767,current_and_previous_season,0.0,0.0,0.0,0.0,0.33,0.908,1.542,1.848,fpl-2026-27,0.0673,0.1854,0.3146,0.3772
player-sim-2.0,player-sim-2.0,player-sim-3.0-candidate,holdout_rejected,162,532605,Andrey Santos,16,Man Utd,Midfielder,4.8,1.0188,20.97,61.82,104.79,125.42,1.062,3.132,5.352,6.365,0,0,1.0,2.0,1.0,2.0,5.0,6.0,3.0,7.0,10.0,11.0,0.0033,0.0283,0.1183,0.1817,0.0,0.0033,0.02,0.0517,0.715,2.258,3.672,4.393,0,0,1,2,1,2,3,4,1,5,7,8,5,0.0,0.0,0.0,0.0,14.83,47.54,79.29,93.91,0.715,2.258,3.672,4.393,0.0,0.0,1.0,2.0,1.0,2.0,3.0,4.0,1.0,5.0,7.0,8.0,2025/26,1247.0,0.0,0.0067,0.0333,0.0517,0.0,0.0,0.005,0.005,0.9717,0.8417,0.585,0.445,0.015,0.0767,0.175,0.2567,current_and_previous_season,0.0,0.0,0.0,0.0,0.715,2.258,3.672,4.393,fpl-2026-27,0.149,0.4705,0.7649,0.9153
player-sim-2.0,player-sim-2.0,player-sim-3.0-candidate,holdout_rejected,325,59735,Darlow,16,Man Utd,Goalkeeper,4.5,1.03,3.26,12.47,21.84,25.95,0.132,0.477,0.84,0.997,0,0,0,0,0,0,0,0,0,2.0,3.0,4.0,0.0,0.0,0.0017,0.0033,0.0,0.0,0.0,0.0,0.213,0.802,1.355,1.643,0,0,0,0,0,0,0,0,0,3,4,6,5,0.0,0.0,0.0,0.0,5.11,18.94,31.95,38.11,0.213,0.802,1.355,1.643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,6.0,2025/26,1980.0,0.0,0.0033,0.0083,0.0083,0.0,0.0,0.0017,0.0017,0.985,0.93,0.875,0.8333,0.01,0.0467,0.085,0.1117,current_and_previous_season,0.0,0.0,0.0,0.0,0.213,0.802,1.355,1.643,fpl-2026-27,0.0474,0.1782,0.3011,0.3652
player-sim-2.0,player-sim-2.0,player-sim-3.0-candidate,holdout_rejected,412,465247,Lammens,16,Man Utd,Goalkeeper,4.9,1.03,70.32,209.05,344.15,415.24,2.958,8.403,13.805,16.19,0,3.0,7.0,9.0,2.0,8.0,14.0,16.0,7.0,15.0,21.0,25.0,0.0,0.3883,0.7533,0.8633,0.0,0.105,0.45,0.5983,3.743,10.708,17.508,20.475,1,6,11,13,3,11,17,20,7,16,24,28,5,0.0,0.0,0.0,0.0,86.56,260.57,434.92,521.47,3.743,10.708,17.508,20.475,1.0,6.0,11.0,13.0,3.0,11.0,17.0,20.0,7.0,16.0,24.0,28.0,2025/26,2880.0,0.0,0.6067,0.9533,0.9933,0.0,0.175,0.7133,0.8567,0.605,0.005,0.0,0.0,0.3233,0.9267,1.0,1.0,current_and_previous_season,0.0,0.0,0.0,0.0,3.743,10.708,17.508,20.475,fpl-2026-27,0.7639,2.1854,3.5731,4.1786
player-sim-2.0,player-sim-2.0,player-sim-3.0-candidate,holdout_rejected,413,451302,Bayindir,16,Man Utd,Goalkeeper,4.5,1.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025/26,540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,current_and_previous_season,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fpl-2026-27,0.0,0.0,0.0,0.0
player-sim-2.0,player-sim-2.0,player-sim-3.0-candidate,holdout_rejected,414,21205,Heaton,16,Man Utd,Goalkeeper,4.0,1.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025/26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,current_season,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fpl-2026-27,0.0,0.0,0.0,0.0
player-sim-2.0,player-sim-2.0,player-sim-3.0-candidate,holdout_rejected,415,596777,Dorgu,16,Man Utd,Midfielder,5.8,1.0188,32.51,98.39,166.93,200.88,1.918,5.435,9.18,10.882,0,2.0,4.0,5.0,1.0,4.0,8.0,10.0,5.0,11.0,16.0,18.0,0.0117,0.1483,0.4083,0.5233,0.0033,0.04,0.1417,0.2267,1.827,5.49,9.257,10.985,0,2,5,6,1,4,8,10,4,10,15,17,5,0.0,0.0,0.0,0.0,35.16,107.74,181.87,216.84,1.827,5.49,9.257,10.985,0.0,2.0,5.0,6.0,1.0,4.0,8.0,10.0,4.0,10.0,15.0,17.0,2025/26,1440.0,0.0083,0.135,0.3883,0.5333,0.0,0.025,0.1267,0.2117,0.865,0.3533,0.03,0.0083,0.0717,0.3683,0.79,0.9133,current_and_previous_season,0.0,0.0,0.0,0.0,1.827,5.49,9.257,10.985,fpl-2026-27,0.3149,0.9466,1.596,1.894
player-sim-2.0,player-sim-2.0,player-sim-3.0-candidate,holdout_rejected,416,209365,De Ligt,16,Man Utd,Defender,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025/26,1170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,current_and_previous_season,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fpl-2026-27,0.0,0.0,0.0,0.0
player-sim-2.0,player-sim-2.0,player-sim-3.0-candidate,holdout_rejected,417,216051,Dalot,16,Man Utd,Defender,4.9,1.0,55.49,168.66,278.7,331.29,2.542,7.31,12.182,14.217,0,2.0,5.0,6.0,1.0,7.0,11.0,14.0,6.0,14.0,20.0,23.0,0.0217,0.2733,0.62,0.75,0.0033,0.0717,0.3333,0.4567,3.057,8.815,14.498,17.258,1,4,8,10,2,8,14,17,7,15,22,26,5,0.0,0.0,0.0,0.0,71.37,211.36,352.58,423.8,3.057,8.815,14.498,17.258,1.0,4.0,8.0,10.0,2.0,8.0,14.0,17.0,7.0,15.0,22.0,26.0,2025/26,2609.0,0.0267,0.3783,0.8133,0.905,0.0,0.1183,0.465,0.6417,0.6967,0.085,0.0,0.0,0.2267,0.715,0.98,0.9933,current_and_previous_season,0.0,0.0,0.0,0.0,3.057,8.815,14.498,17.258,fpl-2026-27,0.6238,1.799,2.9588,3.5221
player-sim-2.0,player-sim-2.0,player-sim-3.0-candidate,holdout_rejected,418,95658,Maguire,16,Man Utd,Defender,4.9,1.0,70.49,206.67,344.19,413.4,3.088,8.26,13.36,15.768,0.0,2.0,5.0,7.0,2.0,8.0,13.0,15.0,7.0,15.0,22.0,26.0,0.0233,0.3683,0.6967,0.785,0.0017,0.115,0.4083,0.5483,3.398,9.687,16.178,18.952,0,4,9,11,2,9,16,19,8,16,24,27,5,0.0,0.0,0.0,0.0,81.32,245.87,408.98,490.27,3.398,9.687,16.178,18.952,0.0,4.0,9.0,11.0,2.0,9.0,16.0,19.0,8.0,16.0,24.0,27.0,2025/26,1649.0,0.0283,0.485,0.8667,0.935,0.0,0.16,0.58,0.7517,0.5983,0.08,0.005,0.005,0.2983,0.7933,0.975,0.99,current_and_previous_season,0.0,0.0,0.0,0.0,3.398,9.687,16.178,18.952,fpl-2026-27,0.6935,1.9769,3.3017,3.8677
player-sim-2.0,player-sim-2.0,player-sim-3.0-candidate,holdout_rejected,419,221820,Martinez,16,Man Utd,Defender,5.0,1.0,56.03,167.0,276.65,331.81,2.358,6.48,10.72,12.493,0,1.0,3.0,4.0,1.0,6.0,10.0,12.0,6.0,13.0,18.0,21.0,0.0217,0.24,0.5367,0.6533,0.0,0.0533,0.2417,0.36,2.647,7.642,12.183,14.075,0,2,5,6,2,7,12,13,6,14,20,23,5,0.0,0.0,0.0,0.0,66.05,198.19,330.3,392.92,2.647,7.642,12.183,14.075,0.0,2.0,5.0,6.0,2.0,7.0,12.0,13.0,6.0,14.0,20.0,23.0,2025/26,1229.0,0.0083,0.3383,0.6383,0.7533,0.0,0.0817,0.3233,0.4317,0.6767,0.225,0.06,0.0267,0.2517,0.635,0.87,0.9217,current_and_previous_season,0.0,0.0,0.0,0.0,2.647,7.642,12.183,14.075,fpl-2026-27,0.5293,1.5283,2.4367,2.815
player-sim-2.0,player-sim-2.0,player-sim-3.0-candidate,holdout_rejected,420,550864,Yoro,16,Man Utd,Defender,4.8,1.0,11.41,34.84,60.9,73.4,0.65,1.91,3.397,3.975,0,0,1.0,1.0,0,1.0,2.0,3.0,1.0,6.0,8.0,9.0,0.0017,0.0117,0.065,0.0917,0.0,0.0,0.01,0.0167,0.503,1.573,2.685,3.213,0,0,1,1,0,1,2,3,1,3,5,5,5,0.0,0.0,0.0,0.0,10.48,33.2,54.93,66.18,0.503,1.573,2.685,3.213,0.0,0.0,1.0,1.0,0.0,1.0,2.0,3.0,1.0,3.0,5.0,5.0,2025/26,1730.0,0.0,0.005,0.015,0.025,0.0,0.0,0.0,0.0,0.99,0.955,0.7683,0.6417,0.0067,0.025,0.0633,0.0883,current_and_previous_season,0.0,0.0,0.0,0.0,0.503,1.573,2.685,3.213,fpl-2026-27,0.1049,0.3278,0.5594,0.6694
player-sim-2.0,player-sim-2.0,player-sim-3.0-candidate,holdout_rejected,421,606745,Heaven,16,Man Utd,Defender,4.4,1.0,18.48,56.06,93.89,115.78,0.81,2.497,4.047,4.863,0,0,0,0,0,1.0,3.0,4.0,3.0,8.0,10.0,12.0,0.0067,0.0483,0.12,0.1567,0.0,0.0,0.0183,0.0417,0.675,1.803,2.92,3.373,0,0,0,0,0,0,1,2,2,6,8,9,5,0.0,0.0,0.0,0.0,14.83,42.31,70.62,83.86,0.675,1.803,2.92,3.373,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,6.0,8.0,9.0,2025/26,920.0,0.0033,0.02,0.055,0.0767,0.0,0.0,0.0083,0.0117,0.9267,0.795,0.6667,0.6283,0.0583,0.1567,0.24,0.2767,current_and_previous_season,0.0,0.0,0.0,0.0,0.675,1.803,2.92,3.373,fpl-2026-27,0.1534,0.4099,0.6637,0.7667
player-sim-2.0,player-sim-2.0,player-sim-3.0-candidate,holdout_rejected,422,230001,Mazraoui,16,Man Utd,Defender,4.4,1.0,23.58,67.17,111.27,133.95,1.348,3.707,6.068,7.082,0,0.0,1.0,2.0,1.0,2.0,5.0,6.0,5.0,9.0,13.0,14.0,0.005,0.0733,0.1867,0.26,0.0,0.0183,0.0667,0.0967,0.705,2.337,3.895,4.632,0,0,1,2,0,2,3,4,1,5,8,9,5,0.0,0.0,0.0,0.0,15.14,47.49,78.99,95.62,0.705,2.337,3.895,4.632,0.0,0.0,1.0,2.0,0.0,2.0,3.0,4.0,1.0,5.0,8.0,9.0,2025/26,977.0,0.0017,0.0133,0.06,0.1,0.0,0.005,0.0067,0.0117,0.965,0.8233,0.5867,0.445,0.0233,0.0983,0.2117,0.2683,current_and_previous_season,0.0,0.0,0.0,0.0,0.705,2.337,3.895,4.632,fpl-2026-27,0.1602,0.531,0.8852,1.0526
player-sim-2.0,player-sim-2.0,player-sim-3.0-candidate,holdout_rejected,423,106760,Shaw,16,Man Utd,Defender,4.3,1.0,53.26,161.05,271.67,323.12,2.205,6.118,10.363,12.183,0,1.0,3.0,4.0,1.0,6.0,10.0,11.0,6.0,12.0,18.0,21.0,0.005,0.205,0.505,0.6167,0.0,0.0417,0.2217,0.32,2.525,7.25,12.107,14.173,0,2,5,7,2,7,11,13,6,13,20,23,5,0.0,0.0,0.0,0.0,63.8,193.31,322.54,388.03,2.525,7.25,12.107,14.173,0.0,2.0,5.0,7.0,2.0,7.0,11.0,13.0,6.0,13.0,20.0,23.0,2025/26,3220.0,0.0083,0.2617,0.6483,0.75,0.0,0.0483,0.3117,0.44,0.6883,0.2217,0.0433,0.02,0.2167,0.6133,0.8717,0.9383,current_and_previous_season,0.0,0.0,0.0,0.0,2.525,7.25,12.107,14.173,fpl-2026-27,0.5872,1.686,2.8155,3.2961
player-sim-2.0,player-sim-2.0,player-sim-3.0-candidate,holdout_rejected,424,577974,Amass,16,Man Utd,Defender,4.0,1.0,7.82,25.05,39.64,47.48,0.377,1.08,1.68,1.967,0,0,0,0,0,0,0,0.0,1.0,4.0,6.0,6.0,0.0017,0.0133,0.0233,0.0267,0.0,0.0,0.0017,0.0033,0.21,0.638,1.088,1.267,0,0,0,0,0,0,0,0,0,2,5,5,5,0.0,0.0,0.0,0.0,4.39,14.13,25.78,31.2,0.21,0.638,1.088,1.267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,5.0,2025/26,0.0,0.0,0.0017,0.0083,0.0167,0.0,0.0,0.0,0.0017,0.9733,0.9233,0.8717,0.8633,0.0167,0.045,0.0833,0.09,current_season,0.0,0.0,0.0,0.0,0.21,0.638,1.088,1.267,fpl-2026-27,0.0525,0.1596,0.2721,0.3166
